	new word	new_genre	old word	old_genre
10726	ряда	A17	ряду	A12
10727	согласованных	A17	предложенных	A12
10728	альтернатив	A17	вариантов	A12
10729	будете	A17	можете	A12
10730	изменить	A17	выбрать	A12
10731	автомобилей	A17	автомобили	A12
10732	разного	A17	различной	A12
10733	лучшая	A17	категории	A12
10734	автомобиля	A17	комплектации	A12
10735	проектных	A17	конструктивных	A12
10736	возможностей	A17	особенностей	A12
10737	Автомобилей	A17	Автомобильный	A12
10738	пользователей	A17	сервис	A12
10739	распространяться	A17	распространяются	A12
10740	оказания	A17	услуги	A12
10741	автомобильной	A17	автомобильного	A12
10742	бизнеса	A17	сервиса	A12
10743	года	A16	ноября	A8
10744	запрещает	A16	запретили	A8
10745	сериал	A16	показ	A8
10746	саундтрек	A16	фильма	A8
10747	прекращено	A16	прекратили	A8
10748	просмотр	A16	показ	A8
10749	просьбе	A16	требованию	A8
10750	О	A16	Об	A8
10751	журнал	A16	номере	A8
10752	феврале	A16	ноября	A8
10753	опубликовала	A16	сообщила	A8
10754	Заметке	A16	Ведомости	A8
10755	Современному	A16	По	A8
10756	достоверной	A16	информации	A8
10757	лишении	A16	снятии	A8
10758	заставили	A16	попросили	A8
10759	обитатели	A16	представители	A8
10760	развлечений	A16	парк	A8
10761	рекомендую	A16	просьба	A8
10762	приобрела	A16	носила	A8
10763	обязательно	A16	случае	A8
10764	причин	A16	отказа	A8
10765	предлагаю	A16	удалить	A8
10766	бумагу	A16	ленту	A8
10767	онлайн	A16	интернета	A8
10768	постарались	A16	обещали	A8
10769	билетов	A16	проката	A8
10770	любимых	A16	своих	A8
10771	Хотим	A16	Мы	A8
10772	хотела	A16	хотели	A8
10773	купить	A16	выпустить	A8
10774	онлайн	A16	интернет	A8
10775	потом	A16	одновременно	A8
10776	заверил	A16	заявил	A8
10777	сценарий	A16	продюсер	A8
10778	фильме	A16	фильма	A8
10779	Виталий	A16	Вадим	A8
10780	Просто	A16	Как	A8
10781	заверил	A16	подчеркнул	A8
10782	детстве	A16	рано	A8
10783	непременно	A16	поздно	A8
10784	экземпляре	A16	копия	A8
10785	фильм	A16	фильма	A8
10786	если	A16	равно	A8
10787	попадали	A16	попала	A8
10788	не	A16	поэтому	A8
10789	Игрок	A12	Защитник	A8
10790	фк	A12	футбольного	A8
10791	фк	A12	клуба	A8
10792	преступник	A12	задержан	A8
10793	беспорядков	A12	полицией	A8
10794	автомобили	A12	автомобиля	A8
10795	автомобиле	A12	ехал	A8
10796	настоящей	A12	своей	A8
10797	автомобиля	A12	машине	A8
10798	скоростей	A12	скоростью	A8
10799	протяженностью	A12	километров	A8
10800	часу	A12	час	A8
10801	стремясь	A12	пытаясь	A8
10802	проникнуть	A12	скрыться	A8
10803	Случился	A12	Инцидент	A8
10804	последовал	A12	произошел	A8
10805	года	A12	августа	A8
10806	вовсе	A12	однако	A8
10807	АВТОРИТЕТНЫХ	A12	СМИ	A8
10808	характеристика	A12	информация	A8
10809	узнав	A12	случившемся	A8
10810	попасть	A12	попала	A8
10811	года	A12	августа	A8
10812	Знаменитый	A12	Бывший	A8
10813	кубка	A12	сборной	A8
10814	Анголе	A12	Бразилии	A8
10815	контракта	A12	подписал	A8
10816	Заключено	A12	Соглашение	A8
10817	до	A12	конца	A8
10818	тридцатый	A12	третий	A8
10819	сыграть	A12	выступать	A8
10820	он	A12	В	A8
10821	фк	A12	клубе	A8
10822	перестал	A12	начал	A8
10823	профессиональной	A12	профессиональную	A8
10824	профессию	A12	карьеру	A8
10825	неоднократно	A12	годах	A8
10826	и	A12	также	A8
10827	играла	A12	играл	A8
10828	Бальдуччи	A12	Итальянский	A8
10829	судебное	A12	суд	A8
10830	оставив	A12	оставил	A8
10831	невероятной	A12	силе	A8
10832	Созданную	A12	Новую	A8
10833	надежную	A12	линию	A8
10834	предлагает	A12	планирует	A8
10835	строиться	A12	построить	A8
10836	он	A12	который	A8
10837	давно	A12	недавно	A8
10838	приобрел	A12	получил	A8
10839	управления	A12	управление	A8
10840	будем	A12	будут	A8
10841	адекватного	A12	полного	A8
10842	романов	A12	цикла	A8
10843	Мы	A12	Напомним	A8
10844	начала	A12	конце	A8
10845	года	A12	октября	A8
10846	открыл	A12	закрыл	A8
10847	Создана	A12	Объединенная	A8
10848	песня	A12	группа	A8
10849	управлять	A12	управляет	A8
10850	Суммах	A12	Сумма	A8
10851	покупки	A12	сделки	A8
10852	руб	A12	млрд	A8
10853	размере	A12	рублей	A8
10854	заверил	A12	заявил	A8
10855	завода	A12	предприятия	A8
10856	отдаленные	A12	ближайшие	A8
10857	зиму	A12	месяцы	A8
10858	абзац	A12	комментарий	A8
10859	полагаю	A16	статьи	A14
10860	АТОМИЗДАТ	A16	УДК	A14
10861	Подробная	A16	Аннотация	A14
10862	кузова	A16	модели	A14
10863	Верного	A12	Доброго	A17
10864	продолжительность	A12	суток	A17
10865	Уже	A12	Сегодня	A17
10866	Бориса	A12	Игоря	A17
10867	действительный	A12	иностранный	A17
10868	разделе	A12	статье	A17
10869	напишите	A12	напишу	A17
10870	найдите	A12	приведу	A17
10871	выделенных	A12	выделил	A17
10872	прочесть	A12	читая	A17
10873	Ведь	A12	Кстати	A17
10874	способом	A12	способ	A17
10875	литературной	A12	литературой	A17
10876	отправиться	A12	вернуться	A17
10877	интернете	A12	блоге	A17
10878	части	A12	стороны	A17
10879	но	A12	таки	A17
10880	потому	A12	это	A17
10881	несомненно	A12	безусловно	A17
10882	впечатления	A12	впечатление	A17
10883	просто	A12	сути	A17
10884	кстати	A12	статьи	A17
10885	так	A12	это	A17
10886	модификация	A16	конструкция	A14
10887	пользовательский	A16	модуль	A14
10888	амплитуды	A16	величины	A14
10889	теплопроводности	A16	коэффициент	A14
10890	столкновения	A16	контакта	A14
10891	маятника	A16	стержня	A14
10892	Прогнозирование	A16	Динамика	A14
10893	спереди	A16	продольно	A14
10894	спереди	A16	поперечных	A14
10895	поверхностей	A16	деформаций	A14
10896	поверхностей	A16	стержней	A14
10897	подходу	A16	методу	A14
10898	переноса	A16	разделения	A14
10899	награду	A12	получил	A8
10900	заказчик	A12	заказ	A8
10901	тыс	A12	миллионов	A8
10902	настоящее	A12	сегодня	A8
10903	избран	A12	председателем	A8
10904	избирательной	A12	фракции	A8
10905	Социалистической	A12	Партии	A8
10906	районов	A12	регионов	A8
10907	Бывшим	A12	Александром	A8
10908	называет	A12	пишет	A8
10909	получая	A12	получил	A8
10910	руб	A12	млн	A8
10911	Мы	A12	Напомним	A8
10912	родителей	A12	семьи	A8
10913	исполнительного	A12	председателя	A8
10914	избирательной	A12	парламентской	A8
10915	избирательной	A12	фракции	A8
10916	Либеральной	A12	Партии	A8
10917	районов	A12	регионов	A8
10918	Сергея	A12	Александра	A8
10919	Поскольку	A12	Как	A8
10920	сообщениям	A12	сообщалось	A8
10921	начиная	A12	начала	A8
10922	марте	A12	года	A8
10923	песня	A12	группа	A8
10924	получил	A12	получила	A8
10925	цену	A12	сумму	A8
10926	руб	A12	млрд	A8
10927	руб	A12	грн	A8
10928	Культурная	A17	Социальная	A1
10929	отличный	A17	хорош	A1
10930	математическая	A17	теория	A1
10931	мастер	A17	класса	A1
10932	тип	A17	класс	A1
10933	выпускников	A17	учителей	A1
10934	Антропогенного	A1	Потепление	A8
10935	отношений	A1	отношениях	A8
10936	видимо	A1	вероятно	A8
10937	оказывается	A1	окажется	A8
10938	временное	A1	временным	A8
10939	Российские	A1	Белорусские	A8
10940	переворота	A1	власти	A8
10941	наконец	A1	снова	A8
10942	продаж	A1	продажу	A8
10943	замечательных	A1	интересных	A8
10944	рынка	A1	бизнеса	A8
10945	капиталов	A1	активов	A8
10946	другая	A1	сторона	A8
10947	продавать	A1	продать	A8
10948	держав	A1	стран	A8
10949	информировании	A1	заинтересованных	A8
10950	характере	A1	влиянии	A8
10951	дополнительную	A1	внутреннюю	A8
10952	политика	A1	политику	A8
10953	анголе	A1	республике	A8
10954	относиться	A1	К	A8
10955	осужденному	A1	заключению	A8
10956	пошли	A1	пришли	A8
10957	опытные	A1	специалисты	A8
10958	Востоку	A1	Центра	A8
10959	теоретического	A1	анализа	A8
10960	политика	A1	политики	A8
10961	Педагогического	A1	Института	A8
10962	социально	A1	социальных	A8
10963	Этот	A1	Такой	A8
10964	выслушать	A1	удовлетворить	A8
10965	государство	A1	правительство	A8
10966	кредитам	A1	капитала	A8
10967	способность	A1	способен	A8
10968	дать	A1	помочь	A8
10969	прекращению	A1	возобновлению	A8
10970	НАТО	A1	ЕС	A8
10971	модернизация	A1	смена	A8
10972	партнерство	A1	партнеров	A8
10973	фактического	A1	официального	A8
10974	обусловленные	A1	объясняется	A8
10975	правовыми	A1	экономическими	A8
10976	последствиями	A1	причинами	A8
10977	Россия	A1	Украина	A8
10978	требуется	A1	требует	A8
10979	пластовых	A1	газовых	A8
10980	аспекты	A1	перспективы	A8
10981	осуществления	A1	функционирования	A8
10982	Западного	A1	Южный	A8
10983	расход	A1	поток	A8
10984	Северная	A1	Северный	A8
10985	расход	A1	поток	A8
10986	Многие	A1	Все	A8
10987	таки	A1	это	A8
10988	влияет	A1	повышает	A8
10989	Белорусский	A1	Беларуси	A8
10990	считая	A1	считает	A8
10991	Геннадий	A1	Борис	A8
10992	Исполнительный	A1	Директор	A8
10993	Возможному	A1	По	A8
10994	объективности	A1	оценке	A8
10995	парадоксально	A1	многом	A8
10996	конкретно	A1	именно	A8
10997	таки	A1	это	A8
10998	заставляют	A1	заставляет	A8
10999	Англию	A1	Россию	A8
11000	продолжать	A1	идти	A8
11001	мирные	A1	переговоры	A8
11002	настоящее	A17	сегодня	A11
11003	осадков	A17	погода	A11
11004	этнос	A17	народ	A11
11005	парламенту	A17	народу	A11
11006	парень	A17	парня	A11
11007	посольстве	A17	дворе	A11
11008	Российского	A14	России	A1
11009	Старообрядческих	A14	Православной	A1
11010	листы	A12	бумаги	A7
11011	краски	A12	бумаги	A7
11012	чемодан	A17	рюкзак	A12
11013	некое	A17	идеальное	A12
11014	рассмотрение	A17	решение	A12
11015	Выпуск	A17	Выпускается	A12
11016	затруднительно	A17	удобно	A12
11017	усилиям	A17	благодаря	A12
11018	была	A17	которая	A12
11019	необходимо	A17	позволяет	A12
11020	определенным	A17	широким	A12
11021	выраженные	A17	формы	A12
11022	лапы	A17	плечи	A12
11023	был	A17	который	A12
11024	держится	A17	удерживает	A12
11025	что	A17	это	A12
11026	вооружения	A17	снаряжение	A12
11027	состоянии	A17	положении	A12
11028	заплатить	A17	купить	A12
11029	плащ	A17	рюкзак	A12
11030	упомянутой	A17	данной	A12
11031	концепции	A17	модели	A12
11032	отказаться	A17	избавиться	A12
11033	должном	A17	объеме	A12
11034	посередине	A17	бокам	A12
11035	стойки	A17	крепления	A12
11036	перевозки	A17	груза	A12
11037	обществом	A17	отделением	A12
11038	годов	A11	годы	A1
11039	советском	A11	советской	A1
11040	переворота	A11	власти	A1
11041	отмечать	A11	отмечается	A1
11042	называется	A11	является	A1
11043	лучшим	A11	самым	A1
11044	праздник	A11	праздником	A1
11045	считается	A11	считают	A1
11046	определенно	A11	определенной	A1
11047	написать	A11	оставить	A1
11048	качественное	A11	плохое	A1
11049	премия	A11	лучшему	A1
11050	появится	A11	будущем	A1
11051	велись	A11	ведется	A1
11052	отступление	A11	наступление	A1
11053	неделе	A11	неделю	A1
11054	кстати	A11	заодно	A1
11055	обычаи	A11	праздники	A1
11056	дополнительные	A11	новые	A1
11057	хотим	A11	можем	A1
11058	говорящих	A11	народ	A1
11059	применительно	A11	относиться	A1
11060	двору	A11	ко	A1
11061	ноябре	A11	марта	A1
11062	вечерам	A11	дням	A1
11063	самостоятельности	A11	независимости	A1
11064	маршрутам	A11	дням	A1
11065	Впрочем	A11	Но	A1
11066	года	A11	февраля	A1
11067	кому	A7	нам	A12
11068	банк	A7	офис	A12
11069	Спрашиваете	A7	Вас	A12
11070	магазинов	A7	ассортимент	A12
11071	цен	A7	цены	A12
11072	намечены	A7	сроки	A12
11073	вып	A7	т	A12
11074	Спрашиваете	A7	Вы	A12
11075	соглашаетесь	A7	можете	A12
11076	написать	A7	сделать	A12
11077	Скажите	A7	Вас	A12
11078	Однако	A7	Он	A12
11079	считает	A7	делает	A12
11080	финансовые	A7	трудности	A12
11081	зарядки	A7	установки	A12
11082	голове	A7	У	A12
11083	количество	A7	большое	A12
11084	число	A7	количество	A12
11085	печатных	A7	материалов	A12
11086	пятен	A7	фактур	A12
11087	Спрашиваете	A7	Вы	A12
11088	будете	A7	можете	A12
11089	говорите	A7	сами	A12
11090	Знаете	A7	Вас	A12
11091	Спрашиваете	A7	Вы	A12
11092	ненападении	A7	договор	A12
11093	сценарий	A7	монтаж	A12
11094	Разве	A7	Это	A12
11095	соглашаетесь	A7	можете	A12
11096	написать	A7	сделать	A12
11097	этом	A7	месте	A12
11098	кому	A7	нам	A12
11099	банк	A7	офис	A12
11100	Спрашиваете	A7	Вы	A12
11101	истек	A7	срок	A12
11102	звукового	A7	монтажа	A12
11103	Повторю	A7	Вам	A12
11104	указанном	A7	В	A12
11105	праздником	A7	день	A12
11106	наконец	A7	И	A12
11107	вводит	A7	устанавливает	A12
11108	Позвольте	A7	Вам	A12
11109	компьютере	A17	телефоне	A11
11110	сюжет	A17	диалоги	A11
11111	контекста	A17	слова	A11
11112	Челюсти	A17	Кости	A11
11113	интересные	A17	смешные	A11
11114	просмотрите	A17	мной	A11
11115	сказать	A17	говорить	A11
11116	действительно	A17	это	A11
11117	читать	A17	вслух	A11
11118	итак	A17	нами	A11
11119	помню	A16	днях	A8
11120	любимой	A16	родной	A8
11121	предложенного	A16	предложение	A8
11122	вып	A16	СПб	A8
11123	джакарте	A16	столице	A8
11124	Бали	A16	Индонезии	A8
11125	Дели	A16	Джакарте	A8
11126	линейке	A16	серии	A12
11127	извлечения	A16	обработки	A12
11128	опасных	A16	тяжелых	A12
11129	скоростях	A16	режимах	A12
11130	будут	A16	могут	A12
11131	плохо	A16	легко	A12
11132	соответствием	A16	требованиями	A12
11133	использовании	A16	применения	A12
11134	районе	A16	области	A12
11135	обработка	A16	обработки	A12
11136	деревьев	A16	древесины	A12
11137	металлов	A16	цветных	A12
11138	кремния	A16	металлов	A12
11139	документов	A16	материалов	A12
11140	качения	A16	рама	A12
11141	начали	A16	стали	A12
11142	обусловленных	A16	сочетании	A12
11143	образной	A16	конструкцией	A12
11144	допускают	A16	делают	A12
11145	сериала	A16	серии	A12
11146	разрушительной	A16	мощной	A12
11147	промышленного	A16	промышленной	A12
11148	система	A16	системой	A12
11149	использовании	A16	применения	A12
11150	новой	A16	современной	A12
11151	макроэкономической	A16	конкурентной	A12
11152	технологической	A16	производственной	A12
11153	общественности	A16	среде	A12
11154	Даже	A16	Ни	A12
11155	известном	A16	своем	A12
11156	учится	A16	классе	A12
11157	имел	A16	имеет	A12
11158	этого	A16	такого	A12
11159	аппаратного	A16	набора	A12
11160	исходных	A16	стандартных	A12
11161	зависимостей	A16	функций	A12
11162	сериала	A16	серии	A12
11163	аварийный	A16	блок	A12
11164	контроля	A16	управления	A12
11165	привода	A16	привод	A12
11166	качения	A16	рама	A12
11167	начали	A16	стали	A12
11168	Обычная	A16	Уникальная	A12
11169	системе	A16	система	A12
11170	тормоза	A16	привода	A12
11171	плоскости	A16	оси	A12
11172	железнодорожного	A16	рельсы	A12
11173	высотой	A16	диаметром	A12
11174	ООН	A8	НАТО	A1
11175	родины	A8	нашей	A1
11176	упомянутых	A8	самих	A1
11177	Юг	A8	Запад	A1
11178	Несмотря	A8	Однако	A1
11179	закончилась	A8	война	A1
11180	ногой	A8	боком	A1
11181	Сейчас	A8	Здесь	A1
11182	углекислого	A8	газа	A1
11183	Впрочем	A8	Не	A1
11184	пройдет	A8	проходит	A1
11185	социология	A8	теория	A1
11186	уведомлении	A8	получении	A1
11187	обнаружилось	A8	У	A1
11188	МООННГ	A8	НАТО	A1
11189	сейчас	A8	давно	A1
11190	практически	A8	абсолютно	A1
11191	говорами	A16	говоры	A14
11192	памятников	A16	исторических	A14
11193	большей	A16	степени	A14
11194	неопределенности	A16	актуальности	A14
11195	проблему	A16	проблем	A14
11196	составляются	A16	разделяются	A14
11197	говорами	A16	говоры	A14
11198	античного	A16	древнего	A14
11199	украинцев	A16	русских	A14
11200	говорами	A16	говоры	A14
11201	жителями	A16	заселения	A14
11202	авторитетных	A16	вторичные	A14
11203	говоров	A16	говоры	A14
11204	частичного	A16	вторичного	A14
11205	Языковые	A16	Диалектные	A14
11206	диалектов	A16	языка	A14
11207	говоров	A16	говоры	A14
11208	центральной	A16	части	A14
11209	Реформирование	A1	Введение	A14
11210	а	A1	Ю	A14
11211	важным	A1	является	A14
11212	образовательной	A1	гуманитарной	A14
11213	техники	A1	науки	A14
11214	экологии	A1	биологии	A14
11215	аспектов	A1	проблематики	A14
11216	татарстан	A1	область	A14
11217	мироздания	A1	познания	A14
11218	решение	A1	принято	A14
11219	республика	A1	область	A14
11220	считает	A1	предполагает	A14
11221	антропологической	A1	антропологических	A14
11222	дискурса	A1	проблематики	A14
11223	общественную	A1	социальную	A14
11224	когнитивной	A1	когнитивную	A14
11225	общественную	A1	историческую	A14
11226	разумеется	A1	т	A14
11227	дж	A1	д	A14
11228	Непосредственном	A1	При	A14
11229	противоположностей	A1	подходов	A14
11230	желательно	A1	требуется	A14
11231	возражение	A1	уточнение	A14
11232	даже	A1	например	A14
11233	подумать	A1	речь	A14
11234	политической	A1	социальной	A14
11235	идеологической	A1	культурной	A14
11236	религиоведения	A1	антропологии	A14
11237	кстати	A1	касается	A14
11238	религиоведения	A1	культурологии	A14
11239	Кузова	A8	Автомобили	A12
11240	капитал	A8	кредит	A12
11241	продаже	A8	цене	A12
11242	миллиарда	A8	рублей	A12
11243	Автобус	A8	Автомобиль	A12
11244	представлял	A8	представляет	A12
11245	собою	A8	собой	A12
11246	был	A8	который	A12
11247	отличается	A8	обладает	A12
11248	относительной	A8	исключительной	A12
11249	существом	A8	видом	A12
11250	существом	A8	характером	A12
11251	Тот	A8	Этот	A12
11252	автобус	A8	автомобиль	A12
11253	вчера	A8	сегодня	A12
11254	отказывается	A8	предлагает	A12
11255	резко	A8	сильно	A12
11256	возможность	A8	возможности	A12
11257	частности	A8	также	A12
11258	показатели	A8	характеристики	A12
11259	Выручка	A8	Цена	A12
11260	кредиторов	A8	кредит	A12
11261	составила	A8	составляет	A12
11262	миллиарда	A8	рублей	A12
11263	внешний	A8	вид	A12
11264	Образ	A8	Облик	A12
11265	января	A8	года	A12
11266	что	A8	это	A12
11267	собственный	A8	оригинальный	A12
11268	концепт	A8	дизайн	A12
11269	видит	A8	глядя	A12
11270	называемый	A8	который	A12
11271	Надо	A8	Важно	A12
11272	обратить	A8	отметить	A12
11273	новый	A8	общий	A12
11274	регулятор	A8	баланс	A12
11275	концепции	A8	модели	A12
11276	Нежели	A8	Более	A12
11277	концепцию	A8	модель	A12
11278	показалось	A8	выглядит	A12
11279	этой	A8	каждой	A12
11280	единственной	A8	своей	A12
11281	пешком	A8	дороге	A12
11282	главных	A8	важных	A12
11283	характерных	A8	особенностей	A12
11284	австралии	A8	новой	A12
11285	доклад	A8	обзор	A12
11286	рода	A8	вида	A12
11287	встроенными	A8	оснащен	A12
11288	австралии	A8	новой	A12
11289	Изложены	A16	Приведены	A14
11290	функционировании	A16	структуре	A14
11291	нелинейных	A16	динамике	A14
11292	инфекции	A16	паразитарных	A14
11293	сороконожка	A16	остромордой	A14
11294	кошки	A16	лягушки	A14
11295	изучения	A16	исследования	A14
11296	неустойчивости	A16	изменчивости	A14
11297	глобальных	A16	сообществ	A14
11298	относительная	A16	характеристика	A14
11299	поверхностей	A16	свойств	A14
11300	собак	A16	животных	A14
11301	сыграть	A16	ролью	A14
11302	машиной	A16	моделью	A14
11303	явлений	A16	закономерностей	A14
11304	инфекции	A16	паразитарных	A14
11305	автоматизированной	A16	систем	A14
11306	Высококачественные	A16	Материалы	A14
11307	эффективные	A16	методы	A14
11308	Камнем	A16	Материалом	A14
11309	ненавидят	A11	смеются	A4
11310	Тайвань	A12	Китайское	A16
11311	региональной	A12	национальной	A16
11312	искусства	A12	культуры	A16
11313	вентилятор	A12	водяной	A16
11314	Кнр	A12	Китае	A16
11315	дизайнеров	A12	художников	A16
11316	чжан	A12	китайская	A16
11317	графика	A12	живопись	A16
11318	чжан	A12	китайской	A16
11319	картин	A12	живописи	A16
11320	Психология	A12	Культурология	A16
11321	проемов	A14	фасадов	A12
11322	подложки	A14	материала	A12
11323	проемов	A14	фасадные	A12
11324	твердых	A14	материалов	A12
11325	нормальными	A14	хорошими	A12
11326	перемещаться	A14	безопасно	A12
11327	культурология	A1	наука	A14
11328	идеологического	A1	теоретического	A14
11329	слово	A1	понятие	A14
11330	Коммунизм	A8	Сталин	A1
11331	он	A8	который	A1
11332	Корпорация	A8	Фирма	A12
11333	компания	A8	производитель	A12
11334	астрономии	A8	оптики	A12
11335	спектров	A8	телескопов	A12
11336	пользовательского	A8	программного	A12
11337	обеспечен	A8	обеспечения	A12
11338	определенных	A8	дополнительных	A12
11339	наушников	A8	аксессуаров	A12
11340	Оптические	A8	Телескопы	A12
11341	соответствия	A8	требованиям	A12
11342	начинающих	A8	профессионалов	A12
11343	исследованию	A8	изучением	A12
11344	корпорации	A8	компания	A12
11345	выпустила	A8	выпускает	A12
11346	индикаторы	A8	уровни	A12
11347	заплатить	A8	купить	A12
11348	наблюдениях	A8	телескоп	A12
11349	исследователь	A8	специалист	A12
11350	сих	A8	настоящее	A12
11351	развивающиеся	A8	развивается	A12
11352	Достать	A8	Купить	A12
11353	наблюдениях	A8	телескопы	A12
11354	розничной	A8	ассортименте	A12
11355	приборах	A8	оптических	A12
11356	розничной	A8	ассортимент	A12
11357	Предприятие	A8	Компания	A12
11358	одежду	A8	аксессуары	A12
11359	серийных	A8	моделей	A12
11360	линз	A8	телескопов	A12
11361	совершенства	A8	качества	A12
11362	промышленности	A8	фабрики	A12
11363	Довольно	A17	Чрезвычайно	A12
11364	текст	A17	материал	A12
11365	жанре	A17	стиле	A12
11366	характеризуется	A17	сочетается	A12
11367	героини	A17	романтической	A12
11368	литературы	A17	классики	A12
11369	экономик	A17	индустриальных	A12
11370	Особая	A17	Уникальная	A12
11371	герметичность	A17	прочность	A12
11372	позволяли	A17	позволяет	A12
11373	определенному	A17	материалу	A12
11374	отверстия	A17	трещины	A12
11375	дюймов	A17	мм	A12
11376	Черной	A17	Цветной	A12
11377	голубой	A17	цвет	A12
11378	сульфидов	A17	минералов	A12
11379	доводится	A17	служит	A12
11380	потрясающей	A17	отличной	A12
11381	угрозы	A17	защитой	A12
11382	эксплуатировать	A17	эксплуатации	A12
11383	Этнография	A8	Филология	A1
11384	республику	A8	советскую	A1
11385	уникальности	A8	полноте	A1
11386	всеобъемлющей	A8	полноте	A1
11387	применяемых	A17	использования	A12
11388	Вашингтон	A17	Нью	A12
11389	Тяжелый	A17	Легкий	A12
11390	предиктивный	A17	эффективный	A12
11391	способный	A17	позволяющий	A12
11392	поздно	A17	быстро	A12
11393	адекватно	A17	эффективно	A12
11394	какие	A17	лишние	A12
11395	Господи	A17	Наш	A12
11396	рекомендует	A17	предлагает	A12
11397	вложить	A17	приобрести	A12
11398	тот	A17	данный	A12
11399	Знаете	A17	Вы	A12
11400	пожертвования	A17	средства	A12
11401	иного	A17	собственного	A12
11402	образы	A17	фигуры	A12
11403	был	A17	который	A12
11404	пытайтесь	A17	сможете	A12
11405	вводить	A17	использовать	A12
11406	выйти	A17	выходя	A12
11407	квартир	A17	дома	A12
11408	Мне	A17	Вам	A12
11409	предстоит	A17	придется	A12
11410	собираться	A17	посещать	A12
11411	туалеты	A17	залы	A12
11412	нынешний	A17	клубы	A12
11413	Пожалуйста	A17	Ваш	A12
11414	мною	A17	вами	A12
11415	Сдвиг	A17	Эффект	A12
11416	алкоголя	A17	похудения	A12
11417	занятие	A17	занятий	A12
11418	Отсутствии	A17	При	A12
11419	клетки	A17	мышцы	A12
11420	счета	A17	счет	A12
11421	предотвращения	A17	воздействия	A12
11422	начале	A17	х	A12
11423	элемент	A17	элементов	A12
11424	воздействует	A17	оказывает	A12
11425	оказала	A17	влияние	A12
11426	мозга	A17	мышцы	A12
11427	волосами	A17	талии	A12
11428	животе	A17	спины	A12
11429	позвоночника	A17	живота	A12
11430	некоторые	A17	которые	A12
11431	вскоре	A17	результате	A12
11432	нерегулярной	A17	регулярных	A12
11433	спортсменов	A17	тренировок	A12
11434	превращаются	A17	освобождаются	A12
11435	геологических	A17	отложений	A12
11436	становятся	A17	приобретают	A12
11437	закона	A17	силу	A12
11438	Эффектов	A17	Эффект	A12
11439	алкоголя	A17	похудения	A12
11440	исключается	A17	достигается	A12
11441	месяцев	A17	течение	A12
11442	мои	A11	добрые	A1
11443	убедительным	A11	истинным	A1
11444	уверены	A11	сами	A1
11445	чувство	A11	осознание	A1
11446	друзьям	A11	людям	A1
11447	характерно	A11	большинства	A1
11448	судов	A1	флот	A8
11449	желал	A1	отказался	A8
11450	Заказе	A1	Заказчика	A8
11451	бросили	A1	устроили	A8
11452	самая	A1	высокая	A8
11453	покупателя	A1	цена	A8
11454	флота	A1	корабля	A8
11455	чрезмерно	A1	чрезмерное	A8
11456	вооруженные	A1	вооружение	A8
11457	Снимков	A1	Фото	A8
11458	ПРОТИВОВОЗДУШНОЙ	A1	ВМФ	A8
11459	отказаться	A1	отказался	A8
11460	рамках	A1	проекта	A8
11461	причем	A1	которых	A8
11462	Способно	A1	Способный	A8
11463	быть	A1	должны	A8
11464	устроены	A1	построены	A8
11465	Северном	A1	Северной	A8
11466	Это	A1	Как	A8
11467	заверил	A1	сообщил	A8
11468	абзац	A1	источник	A8
11469	некогда	A1	недавнем	A8
11470	состоявшемся	A1	совещании	A8
11471	Обороны	A1	Минобороны	A8
11472	ролью	A1	участием	A8
11473	коренных	A1	представителей	A8
11474	Единой	A1	Объединенной	A8
11475	транснациональной	A1	корпорации	A8
11476	революционные	A1	военные	A8
11477	старались	A1	решили	A8
11478	предполагалось	A1	плану	A8
11479	многих	A1	остальных	A8
11480	модифицировать	A1	разработать	A8
11481	свой	A1	новый	A8
11482	разработан	A1	проект	A8
11483	Обычное	A1	Главное	A8
11484	устраивают	A1	устраивает	A8
11485	разве	A1	это	A8
11486	чересчур	A1	слишком	A8
11487	наибольшая	A1	высокая	A8
11488	ценам	A1	цена	A8
11489	вооруженные	A1	вооружение	A8
11490	носителя	A1	ракеты	A8
11491	работники	A1	работающие	A8
11492	военным	A1	морским	A8
11493	интересам	A1	целям	A8
11494	Конкурс	A1	Проект	A8
11495	спрашивает	A1	отвечает	A8
11496	нормам	A1	требованиям	A8
11497	подводных	A1	флота	A8
11498	проговорил	A1	сказал	A8
11499	вздор	A1	собеседник	A8
11500	Возможному	A1	По	A8
11501	указаниям	A1	словам	A8
11502	себестоимость	A1	стоимость	A8
11503	УСТАНОВКЕ	A8	УСТАНОВКА	A12
11504	ПРИВОДА	A8	ПНЕВМОПОДВЕСКИ	A12
11505	твоей	A8	нашей	A12
11506	установленных	A8	установка	A12
11507	соответствующие	A8	следующие	A12
11508	Привода	A8	Пневматическая	A12
11509	сцепления	A8	подвеска	A12
11510	инвестиционного	A8	коммерческого	A12
11511	Евросоюз	A8	Транзит	A12
11512	Мария	A8	Мерседес	A12
11513	Металлическая	A8	Пневматическая	A12
11514	предиктивный	A8	тип	A12
11515	гидравлической	A8	подвески	A12
11516	установленным	A8	устанавливается	A12
11517	автомобилей	A8	серийных	A12
11518	сцепления	A8	подвеска	A12
11519	ошибки	A8	недостатки	A12
11520	поощрении	A8	осуществлении	A12
11521	списков	A8	категорий	A12
11522	пассажиров	A8	грузов	A12
11523	экологии	A8	среды	A12
11524	усреднение	A8	распределение	A12
