	new word	new_genre	old word	old_genre
5169	elapsed	A12	last	A8
5170	lessening	A12	increased	A8
5171	Airfield	A12	Airport	A8
5172	want	A12	will	A8
5173	enhance	A12	increase	A8
5174	taxation	A12	tax	A8
5175	taxation	A12	tax	A8
5176	democratic	A17	democracy	A1
5177	AMERICAS	A17	USA	A1
5178	gas	A17	oil	A1
5179	something	A17	stuff	A1
5180	Few	A17	Some	A1
5181	amazingly	A17	very	A1
5182	exciting	A17	interesting	A1
5183	Chinese	A17	China	A1
5184	Still	A17	Now	A1
5185	letting	A17	let	A1
5186	resumption	A17	withdrawal	A1
5187	Taken	A17	Take	A1
5188	journalistic	A17	newspapers	A1
5189	dissertations	A17	journals	A1
5190	commence	A17	start	A1
5191	said	A17	saying	A1
5192	State	A17	States	A1
5193	republican	A17	democratic	A1
5194	independently	A17	independent	A1
5195	troubleshooting	A17	remote	A1
5196	likelihood	A17	possibility	A1
5197	Exactly	A17	Just	A1
5198	considering	A17	consider	A1
5199	So	A17	If	A1
5200	slightly	A17	less	A1
5201	republican	A17	democratic	A1
5202	wish	A17	want	A1
5203	enhance	A17	improve	A1
5204	Iranians	A17	Iran	A1
5205	More	A17	Most	A1
5206	Turkmenistan	A17	Iran	A1
5207	In	A17	The	A1
5208	actually	A17	basically	A1
5209	Southern	A17	South	A1
5210	be	A17	have	A1
5211	proximity	A17	close	A1
5212	useful	A17	sensible	A1
5213	economy	A17	economic	A1
5214	relationship	A17	relationships	A1
5215	enhance	A17	increase	A1
5216	Even	A17	So	A1
5217	Thus	A17	Furthermore	A1
5218	Attempting	A12	Try	A7
5219	endeavouring	A12	order	A7
5220	avert	A12	avoid	A7
5221	price	A12	cost	A7
5222	asking	A12	call	A7
5223	potable	A12	water	A7
5224	potable	A12	water	A7
5225	extremely	A12	especially	A7
5226	commencing	A12	initial	A7
5227	restarting	A12	running	A7
5228	It	A12	The	A7
5229	Pollutant	A12	Hazard	A7
5230	Know	A12	Do	A7
5231	Of	A12	The	A7
5232	totally	A12	completely	A7
5233	Know	A12	Do	A7
5234	Know	A12	Do	A7
5235	Gradually	A8	Increasingly	A12
5236	reads	A12	read	A9
5237	have	A12	be	A9
5238	destined	A12	bound	A9
5239	agreed	A12	agreement	A9
5240	have	A12	be	A9
5241	modifying	A12	modified	A9
5242	hour	A12	time	A9
5243	must	A12	shall	A9
5244	have	A12	be	A9
5245	efficient	A12	effective	A9
5246	agreed	A12	agreement	A9
5247	term	A12	terms	A9
5248	using	A12	use	A9
5249	Website	A12	Site	A9
5250	CONSENTED	A12	AGREED	A9
5251	Of	A12	In	A9
5252	agreed	A12	agreement	A9
5253	term	A12	terms	A9
5254	howsoever	A12	shall	A9
5255	aims	A12	purpose	A9
5256	hereof	A12	shall	A9
5257	Already	A16	Once	A7
5258	documents	A16	document	A7
5259	saving	A16	save	A7
5260	Subsequently	A16	Then	A7
5261	proximity	A16	close	A7
5262	ought	A16	should	A7
5263	lecturer	A16	teacher	A7
5264	shows	A16	show	A7
5265	Decent	A11	Good	A1
5266	sentience	A11	human	A1
5267	polypropylene	A12	foam	A7
5268	chair	A12	chairs	A7
5269	Started	A12	Start	A7
5270	exhibited	A12	exhibiting	A7
5271	advisable	A12	preferably	A7
5272	leaving	A12	leave	A7
5273	Know	A12	Do	A7
5274	expecting	A12	expect	A7
5275	Considering	A12	Consider	A7
5276	maintainable	A12	list	A7
5277	POWERTRAIN	A12	CV	A7
5278	Customer	A12	Consumers	A1
5279	considerable	A12	much	A1
5280	Inhabitants	A12	People	A1
5281	Guardians	A12	Guardian	A1
5282	Even	A12	But	A1
5283	assesses	A22	quality	A17
5284	generico	A22	heel	A17
5285	laces	A22	lace	A17
5286	rgb	A22	color	A17
5287	perfection	A22	perfect	A17
5288	too	A22	very	A17
5289	adorable	A22	cute	A17
5290	In	A22	The	A17
5291	laces	A22	shoes	A17
5292	quite	A22	pretty	A17
5293	Everything	A12	All	A1
5294	accommodation	A12	housing	A1
5295	behaved	A12	behaviour	A1
5296	disputes	A12	disagreements	A1
5297	societal	A12	social	A1
5298	accommodation	A12	housing	A1
5299	It	A12	The	A1
5300	participatory	A12	social	A1
5301	necessary	A12	need	A1
5302	enforces	A7	rules	A9
5303	Evangelism	A1	Mission	A12
5304	Facilitates	A1	Through	A12
5305	corporate	A1	business	A12
5306	models	A1	model	A12
5307	aims	A1	aim	A12
5308	interact	A1	interacts	A12
5309	It	A1	The	A12
5310	reaffirms	A1	commitment	A12
5311	consisted	A1	included	A12
5312	Worldcom	A1	Corporate	A12
5313	publishing	A1	published	A12
5314	blog	A1	website	A12
5315	http	A1	www	A12
5316	In	A1	The	A12
5317	include	A1	included	A12
5318	directly	A1	direct	A12
5319	consequences	A1	impact	A12
5320	cafeterias	A1	shops	A12
5321	reseller	A1	customers	A12
5322	saved	A1	save	A12
5323	store	A1	shop	A12
5324	We	A1	Our	A12
5325	extend	A1	extends	A12
5326	officer	A1	staff	A12
5327	teams	A1	team	A12
5328	saved	A1	save	A12
5329	implementations	A1	implementing	A12
5330	models	A1	model	A12
5331	cafeterias	A1	shops	A12
5332	introduce	A1	introducing	A12
5333	sustainable	A1	sustainability	A12
5334	dependability	A1	efficiency	A12
5335	models	A1	model	A12
5336	cardinality	A1	sets	A12
5337	Why	A14	So	A11
5338	spend	A14	spent	A11
5339	find	A14	looking	A11
5340	president	A14	presidents	A11
5341	long	A14	longer	A11
5342	Moses	A14	Abraham	A11
5343	think	A14	thinking	A11
5344	Jackson	A14	Franklin	A11
5345	going	A14	went	A11
5346	sleeping	A14	bed	A11
5347	Nonetheless	A14	But	A11
5348	attempt	A14	try	A11
5349	suppose	A14	think	A11
5350	learn	A14	learned	A11
5351	thoughts	A14	mind	A11
5352	keeping	A14	keeps	A11
5353	taking	A14	took	A11
5354	undergraduate	A14	graduate	A11
5355	tuition	A14	student	A11
5356	Her	A14	He	A11
5357	reside	A14	lives	A11
5358	effort	A14	attempt	A11
5359	counterbalance	A14	balance	A11
5360	four	A14	three	A11
5361	realm	A14	realms	A11
5362	works	A14	work	A11
5363	loved	A14	love	A11
5364	plays	A14	play	A11
5365	ignorance	A14	disregard	A11
5366	age	A14	older	A11
5367	two	A14	three	A11
5368	get	A14	make	A11
5369	feasible	A14	possible	A11
5370	lifelong	A14	life	A11
5371	fill	A14	filled	A11
5372	already	A14	since	A11
5373	tales	A14	stories	A11
5374	reside	A14	lives	A11
5375	presidential	A14	presidents	A11
5376	studying	A14	studied	A11
5377	illustrating	A14	illustrate	A11
5378	points	A14	point	A11
5379	Moses	A14	Abraham	A11
5380	Woodrow	A14	Lyndon	A11
5381	dimensionality	A14	sphere	A11
5382	working	A14	work	A11
5383	hypothesized	A14	suggests	A11
5384	superstar	A14	fame	A11
5385	accomplishing	A14	accomplish	A11
5386	TARN	A17	DORDOGNE	A12
5387	conceived	A17	designed	A12
5388	stables	A17	barn	A12
5389	operationalization	A17	conversion	A12
5390	quite	A17	extremely	A12
5391	doing	A17	done	A12
5392	Setting	A17	Set	A12
5393	tiny	A17	small	A12
5394	too	A17	pretty	A12
5395	stored	A17	storage	A12
5396	Photographers	A17	Photos	A12
5397	cooking	A17	kitchen	A12
5398	forested	A17	area	A12
5399	lounge	A17	room	A12
5400	room	A17	bedroom	A12
5401	cupboards	A17	bathroom	A12
5402	inform	A17	contact	A12
5403	agents	A17	agent	A12
5404	arranged	A17	arrange	A12
5405	asking	A17	request	A12
5406	particulars	A17	details	A12
5407	views	A17	view	A12
5408	sited	A17	location	A12
5409	barns	A17	barn	A12
5410	converted	A17	conversion	A12
5411	aopen	A17	open	A12
5412	unspoilt	A17	countryside	A12
5413	insignificant	A17	small	A12
5414	tavern	A17	hotel	A12
5415	flown	A17	flights	A12
5416	That	A17	It	A12
5417	Scientific	A12	Science	A8
5418	have	A12	has	A8
5419	want	A12	will	A8
5420	started	A12	start	A8
5421	want	A12	will	A8
5422	Hub	A12	Centre	A8
5423	built	A12	building	A8
5424	In	A12	The	A8
5425	either	A12	be	A8
5426	commanded	A12	commissioned	A8
5427	system	A12	scheme	A8
5428	Commending	A12	Commenting	A8
5429	postponements	A12	announcement	A8
5430	COO	A12	CEO	A8
5431	stating	A12	said	A8
5432	RAMRAKHA	A16	SIBA	A12
5433	Reviewed	A16	Review	A12
5434	Reviewed	A16	Review	A12
5435	wipe	A16	wiping	A14
5436	precursors	A16	synthesised	A14
5437	might	A16	potentially	A14
5438	standpoint	A16	approach	A14
5439	comprehensive	A16	detailed	A14
5440	distinctive	A16	characteristics	A14
5441	designing	A16	modelling	A14
5442	bayesian	A16	statistical	A14
5443	model	A16	models	A14
5444	might	A16	potentially	A14
5445	shows	A16	show	A14
5446	models	A16	model	A14
5447	messy	A16	complicated	A14
5448	Specification	A16	Specifications	A9
5449	Probity	A16	Assurance	A9
5450	Supplier	A16	Contractor	A9
5451	hereof	A16	shall	A9
5452	safeguards	A16	ensure	A9
5453	Article	A16	Articles	A9
5454	versatility	A16	qualities	A9
5455	kind	A16	sorts	A9
5456	equivalent	A16	equal	A9
5457	regard	A16	respects	A9
5458	variability	A16	patterns	A9
5459	optimized	A16	specifications	A9
5460	planned	A16	plans	A9
5461	sketching	A16	drawings	A9
5462	document	A16	documents	A9
5463	individual	A16	individually	A9
5464	colloquially	A16	collectively	A9
5465	Contracting	A16	Contract	A9
5466	showed	A16	indicated	A9
5467	rigorously	A16	strictly	A9
5468	complies	A16	accordance	A9
5469	Contracting	A16	Contract	A9
5470	hereof	A16	shall	A9
5471	asking	A16	requested	A9
5472	MLC	A16	NPL	A9
5473	furnishing	A16	furnish	A9
5474	explanation	A16	details	A9
5475	manage	A16	management	A9
5476	production	A16	produce	A9
5477	relevant	A16	appropriate	A9
5478	certifying	A16	certification	A9
5479	analogous	A16	equivalent	A9
5480	sensible	A16	reasonable	A9
5481	hour	A16	time	A9
5482	arranged	A16	arrange	A9
5483	manufacture	A16	production	A9
5484	In	A8	The	A16
5485	colleague	A12	friend	A22
5486	raise	A12	raising	A22
5487	borrower	A12	credit	A22
5488	is	A12	has	A22
5489	adjusted	A12	adjustments	A22
5490	brought	A12	made	A22
5491	raise	A12	raising	A22
5492	borrowers	A12	credit	A22
5493	The	A12	For	A22
5494	seems	A12	appears	A22
5495	wants	A12	will	A22
5496	presumably	A12	probably	A22
5497	either	A12	be	A22
5498	understanding	A12	comprehend	A22
5499	quick	A12	fast	A22
5500	relevant	A12	appropriate	A22
5501	fined	A12	penalties	A22
5502	tough	A12	hard	A22
5503	northerly	A12	north	A22
5504	tough	A12	hard	A22
5505	unpleasant	A12	bad	A22
5506	loans	A12	credit	A22
5507	vancouver	A12	canadian	A22
5508	harder	A12	hard	A22
5509	cash	A12	money	A22
5510	chorus	A12	lyric	A22
5511	tough	A12	hard	A22
5512	investment	A12	investor	A22
5513	shops	A12	stores	A22
5514	taxes	A12	tax	A22
5515	Recent	A12	Current	A22
5516	company	A12	venture	A22
5517	considering	A12	considered	A22
5518	details	A12	information	A22
5519	suitably	A12	reasonably	A22
5520	Mep	A12	Mps	A22
5521	sunday	A12	friday	A22
5522	joked	A12	talked	A22
5523	Although	A12	But	A22
5524	hours	A12	time	A22
5525	purchases	A12	buyer	A22
5526	challenges	A12	problems	A22
5527	skills	A12	knowledge	A22
5528	plenipotentiaries	A12	prime	A22
5529	sbi	A12	dti	A22
5530	rations	A12	ration	A22
5531	have	A12	be	A22
5532	slightly	A12	less	A22
5533	defra	A12	usda	A22
5534	bedroom	A12	home	A22
5535	programmes	A12	program	A22
5536	checkbox	A12	click	A22
5537	highest	A12	high	A22
5538	sectoral	A12	dti	A22
5539	coursework	A12	program	A22
5540	bankrupt	A12	bankruptcy	A22
5541	article	A12	section	A22
5542	ABSCESSES	A16	TMJ	A12
5543	headaches	A16	pain	A12
5544	relieve	A16	relief	A12
5545	any	A16	every	A12
5546	SUBLUXATION	A16	TMJ	A12
5547	aches	A16	pain	A12
5548	assistance	A16	relief	A12
5549	wetland	A1	refuges	A12
5550	calcareous	A1	beds	A12
5551	shelter	A1	refuges	A12
5552	killers	A1	runaways	A12
5553	aid	A1	help	A12
5554	usa	A1	us	A12
5555	Gordon	A17	Hamilton	A8
5556	Parker	A17	Daniels	A8
5557	Mike	A17	Michael	A8
5558	Win	A17	Winner	A8
5559	Filming	A17	Shooting	A8
5560	Flamsteed	A17	Stars	A8
5561	return	A17	returns	A8
5562	months	A17	month	A8
5563	Yet	A17	But	A8
5564	disappearances	A17	missing	A8
5565	want	A17	will	A8
5566	squads	A17	team	A8
5567	admiral	A17	captain	A8
5568	is	A17	has	A8
5569	reintroduced	A17	replaced	A8
5570	Want	A17	Will	A8
5571	sixth	A17	fourth	A8
5572	entering	A17	joining	A8
5573	Uk	A17	British	A8
5574	Shortlisted	A17	Award	A8
5575	Weekend	A17	Saturday	A8
5576	roles	A17	role	A8
5577	Contentment	A17	Happiness	A8
5578	is	A17	has	A8
5579	aviation	A17	air	A8
5580	decades	A17	years	A8
5581	originally	A17	initially	A8
5582	radio	A17	broadcast	A8
5583	beginning	A17	starting	A8
5584	February	A17	January	A8
5585	Different	A17	Other	A8
5586	flamsteed	A17	stars	A8
5587	incorporate	A17	include	A8
5588	Joining	A12	Entering	A7
5589	Textual	A12	Text	A7
5590	Qwerty	A12	Keyboard	A7
5591	computing	A12	computer	A7
5592	sliding	A12	slide	A7
5593	screening	A12	screen	A7
5594	jury	A12	panel	A7
5595	automatic	A12	automatically	A7
5596	opening	A12	opened	A7
5597	Joining	A12	Entering	A7
5598	screening	A12	screen	A7
5599	powerpc	A12	hardware	A7
5600	adjustments	A12	adjust	A7
5601	smartphones	A12	device	A7
5602	touchflo	A12	screen	A7
5603	In	A12	The	A7
5604	screening	A12	screen	A7
5605	Know	A12	Do	A7
5606	screening	A12	screen	A7
5607	subsequent	A12	further	A7
5608	maximized	A12	maximum	A7
5609	wants	A12	will	A7
5610	shatter	A12	break	A7
5611	devices	A12	device	A7
5612	Prior	A12	Before	A7
5613	screening	A12	screen	A7
5614	certainly	A12	sure	A7
5615	adapt	A12	adjust	A7
5616	screening	A12	screen	A7
5617	reappointment	A12	position	A7
5618	know	A12	do	A7
5619	kinds	A12	type	A7
5620	numeric	A12	numbers	A7
5621	hardback	A12	press	A7
5622	thumb	A12	thumbs	A7
5623	penetrate	A12	enter	A7
5624	perscription	A12	uppercase	A7
5625	foreword	A12	press	A7
5626	foreword	A12	press	A7
5627	routledge	A12	press	A7
5628	adjustment	A12	change	A7
5629	alphabetic	A12	letters	A7
5630	routledge	A12	press	A7
5631	Entered	A12	Entering	A7
5632	Annotations	A12	Text	A7
5633	marks	A12	mark	A7
5634	Denoted	A12	Symbol	A7
5635	characterizes	A16	considers	A1
5636	individuals	A16	people	A1
5637	association	A16	society	A1
5638	perpetration	A16	violence	A1
5639	persons	A16	people	A1
5640	persons	A16	people	A1
5641	violent	A16	violence	A1
5642	violent	A16	violence	A1
5643	violent	A16	violence	A1
5644	leafless	A1	clusters	A16
5645	majorities	A1	voters	A16
5646	neighbourly	A1	neighbours	A16
5647	choice	A1	selected	A16
5648	autoregressive	A1	stochastic	A16
5649	Precisely	A1	Specifically	A16
5650	likelihood	A1	probabilities	A16
5651	Alexandrovna	A12	Alexander	A8
5652	faculty	A12	university	A8
5653	entrepreneurial	A1	business	A12
5654	provide	A1	provides	A12
5655	entrepreneurial	A1	business	A12
5656	give	A1	provide	A12
5657	experiences	A1	experience	A12
5658	books	A1	book	A12
5659	Officials	A17	Chiefs	A4
5660	get	A17	come	A4
5661	has	A17	had	A4
5662	does	A17	did	A4
5663	saying	A17	say	A4
5664	gotten	A17	got	A4
5665	fascination	A17	passion	A4
5666	It	A17	The	A4
5667	audio	A17	sound	A4
5668	banging	A17	slap	A4
5669	laureate	A17	recipient	A4
5670	bristling	A17	sharp	A4
5671	metatarsal	A17	foot	A4
5672	triennial	A17	held	A4
5673	moments	A17	moment	A4
5674	It	A17	The	A4
5675	gorgeous	A17	handsome	A4
5676	coming	A17	came	A4
5677	houses	A8	house	A4
5678	scant	A8	little	A4
5679	locking	A8	locked	A4
5680	Layout	A16	Design	A12
5681	hostile	A16	aggressive	A12
5682	Equalization	A16	Adjustment	A12
5683	Actuator	A16	Adjustable	A12
5684	adjustments	A16	adjusted	A12
5685	Exhaust	A16	Ventilation	A12
5686	Investigated	A16	Tested	A12
5687	commendable	A16	exceptional	A12
5688	directed	A16	directing	A12
5689	risking	A16	compromising	A12
5690	Adapters	A16	Removable	A12
5691	lining	A16	padding	A12
5692	cloths	A16	fabric	A12
5693	after	A12	following	A7
5694	Beginning	A12	Start	A7
5695	bookmarks	A12	click	A7
5696	Clicking	A12	Click	A7
5697	customizations	A12	menu	A7
5698	Autocomplete	A12	Click	A7
5699	Approaches	A17	Ways	A7
5700	Personalized	A17	Customize	A7
5701	Scrolling	A17	Puzzle	A7
5702	The	A17	Of	A7
5703	coursework	A17	course	A7
5704	customizations	A17	personalize	A7
5705	decide	A17	choose	A7
5706	few	A17	some	A7
5707	stuff	A17	thing	A7
5708	received	A17	receiving	A7
5709	After	A17	Next	A7
5710	must	A17	should	A7
5711	decided	A17	decide	A7
5712	mystery	A17	puzzle	A7
5713	ought	A17	should	A7
5714	So	A17	If	A7
5715	So	A17	If	A7
5716	assess	A17	determine	A7
5717	The	A17	For	A7
5718	examples	A17	example	A7
5719	rails	A16	rail	A1
5720	invest	A16	investment	A1
5721	Deceitful	A17	Cheat	A7
5722	ought	A17	should	A7
5723	must	A12	should	A7
5724	It	A14	The	A16
5725	tales	A14	story	A16
5726	Of	A14	In	A16
5727	nonverbal	A14	learner	A16
5728	comprehended	A14	grasp	A16
5729	Rapscallions	A14	Goldilocks	A16
5730	Concept	A14	Principle	A16
5731	pharmacokinetics	A14	dosage	A16
5732	inspired	A14	based	A16
5733	individual	A14	each	A16
5734	achieved	A14	reaching	A16
5735	variability	A14	extremes	A16
5736	Rapscallions	A14	Goldilocks	A16
5737	huts	A14	cottage	A16
5738	transformation	A14	shift	A22
5739	Conflicts	A14	Disputes	A22
5740	relate	A14	concerning	A22
5741	previously	A14	since	A22
5742	decrepit	A14	old	A22
5743	atomoxetine	A14	fluoxetine	A22
5744	evolutions	A14	evolved	A22
5745	adaptively	A14	independently	A22
5746	Psychosocial	A14	Workplace	A22
5747	descriptors	A14	generic	A22
5748	hydrochlorothiazide	A14	cialis	A22
5749	allopurinol	A14	tadalafil	A22
5750	doses	A14	mg	A22
5751	hyderabad	A14	india	A22
5752	those	A14	individuals	A22
5753	multimedia	A14	media	A22
5754	Whatever	A14	Somewhere	A22
5755	parts	A14	part	A22
5756	done	A14	doing	A22
5757	methods	A14	process	A22
5758	observations	A14	discoveries	A22
5759	lived	A14	living	A22
5760	reconfigurations	A14	modifications	A22
5761	campaign	A14	campaigns	A22
5762	infant	A14	baby	A22
5763	used	A14	use	A22
5764	psychoactive	A14	narcotic	A22
5765	parisian	A14	french	A22
5766	agriculture	A14	agricultural	A22
5767	ejected	A14	expelled	A22
5768	applicability	A14	principle	A22
5769	induces	A14	produces	A22
5770	humanities	A14	arts	A22
5771	palliative	A14	care	A22
5772	commission	A14	council	A22
5773	treat	A14	treatment	A22
5774	computations	A14	deterministic	A22
5775	mechanisms	A14	systems	A22
5776	Gospel	A12	Christian	A1
5777	has	A12	have	A1
5778	require	A12	need	A1
5779	standing	A12	stand	A1
5780	relatives	A12	family	A1
5781	workshops	A12	workshop	A1
5782	artworks	A12	works	A1
5783	infants	A12	children	A1
5784	make	A12	give	A1
5785	association	A12	society	A1
5786	persons	A12	people	A1
5787	liberation	A12	freedom	A1
5788	Progressives	A16	Coalition	A1
5789	Handicapped	A16	Disabled	A1
5790	Residents	A16	People	A1
5791	residents	A16	people	A1
5792	residents	A16	people	A1
5793	residents	A16	people	A1
5794	residents	A16	people	A1
5795	residents	A16	people	A1
5796	association	A16	society	A1
5797	residents	A16	people	A1
5798	association	A16	society	A1
5799	residents	A16	people	A1
5800	residents	A16	people	A1
5801	another	A16	A	A12
5802	YEARS	A16	YEAR	A12
5803	BRIGHTLY	A16	BRIGHT	A12
5804	COLT	A16	GELDING	A12
5805	THAT	A16	THIS	A12
5806	TERRIFIC	A16	AMAZING	A12
5807	LESS	A16	LITTLE	A12
5808	LIVED	A16	LIVES	A12
5809	LEAPED	A16	JUMP	A12
5810	EASIER	A16	EASILY	A12
5811	FEW	A16	SOME	A12
5812	WANTED	A16	WOULD	A12
5813	another	A16	A	A12
5814	BREATHTAKING	A16	SUPERB	A12
5815	AT	A16	ON	A12
5816	WINS	A16	WINNING	A12
5817	TEAMS	A16	TEAM	A12
5818	BE	A16	IS	A12
5819	BOTH	A16	AND	A12
5820	SOAKED	A16	BATHED	A12
5821	HIM	A16	HIS	A12
5822	HABITS	A16	BEHAVIOUR	A12
5823	TRIPS	A16	TRAVEL	A12
5824	MALWARE	A16	HACK	A12
5825	GRAB	A16	CATCH	A12
5826	BE	A16	IS	A12
5827	WASHING	A16	CLEAN	A12
5828	HENIN	A16	OPEN	A12
5829	ALL	A16	FULL	A12
5830	JUST	A16	ONLY	A12
5831	THE	A16	FOR	A12
5832	SOLD	A16	SALE	A12
5833	FRANKLY	A16	OBVIOUSLY	A12
5834	THE	A16	IN	A12
5835	another	A16	A	A12
5836	WON	A16	WINNER	A12
5837	WRITING	A16	WRITTEN	A12
5838	ACROSS	A16	OVER	A12
5839	DOESNT	A16	DONT	A12
5840	ABLE	A16	OPPORTUNITY	A12
5841	TANGIBLE	A16	REAL	A12
5842	Got	A17	Getting	A7
5843	Commenced	A17	Started	A7
5844	Smartphone	A17	Phone	A7
5845	look	A17	see	A7
5846	Began	A17	Started	A7
5847	play	A17	playing	A7
5848	hardback	A17	press	A7
5849	screening	A17	screen	A7
5850	Hardback	A17	Press	A7
5851	dynamically	A17	incoming	A7
5852	sites	A14	site	A16
5853	atherosclerosis	A14	obesity	A16
5854	Of	A14	The	A16
5855	atherosclerosis	A14	obesity	A16
5856	fundamental	A1	basic	A16
5857	seldom	A1	often	A16
5858	medicine	A1	medical	A16
5859	condition	A1	conditions	A16
5860	differ	A1	vary	A16
5861	popularized	A1	widely	A16
5862	But	A1	While	A16
5863	seldom	A1	usually	A16
5864	adolescents	A1	children	A16
5865	initiatives	A1	interventions	A16
5866	therapeutic	A1	therapies	A16
5867	increasing	A1	increase	A16
5868	Nonetheless	A1	Although	A16
5869	revolutionizing	A1	developing	A16
5870	children	A1	infants	A16
5871	week	A1	months	A16
5872	years	A1	age	A16
5873	The	A1	By	A16
5874	The	A1	By	A16
5875	month	A1	months	A16
5876	years	A1	age	A16
5877	children	A1	infants	A16
5878	going	A1	go	A16
5879	create	A1	develop	A16
5880	failed	A1	failure	A16
5881	answer	A1	respond	A16
5882	naming	A1	names	A16
5883	The	A1	By	A16
5884	has	A1	have	A16
5885	playing	A1	games	A16
5886	action	A1	actions	A16
5887	advisable	A1	prefer	A16
5888	display	A1	displays	A16
5889	apparently	A1	seemingly	A16
5890	Around	A22	At	A12
5891	determinations	A22	procedures	A12
5892	We	A22	Our	A12
5893	obstetric	A22	surgery	A12
5894	usa	A22	us	A12
5895	industrial	A22	industry	A12
5896	families	A22	household	A12
5897	rid	A22	remove	A12
5898	previously	A22	since	A12
5899	GPU	A22	MEMORY	A12
5900	INORGANIC	A22	POLYMERS	A12
5901	lipids	A22	polymers	A12
5902	classes	A22	class	A12
5903	reclaim	A22	recover	A12
5904	appreciable	A22	minimal	A12
5905	Ones	A8	These	A9
5906	determinations	A8	procedures	A9
5907	allegations	A8	complaints	A9
5908	Enrolment	A8	Admissions	A9
5909	GRIEVANCE	A8	COMPLAINTS	A9
5910	aspects	A8	aspect	A9
5911	implementations	A8	applications	A9
5912	Grievances	A8	Complaints	A9
5913	either	A8	be	A9
5914	Admittance	A8	Admissions	A9
5915	must	A8	shall	A9
5916	allegation	A8	complaint	A9
5917	response	A8	reply	A9
5918	hereof	A8	shall	A9
5919	hereof	A8	shall	A9
5920	sectoral	A8	departmental	A9
5921	Enrolment	A8	Admissions	A9
5922	howsoever	A8	shall	A9
5923	advising	A8	advise	A9
5924	relevant	A8	appropriate	A9
5925	Admittance	A8	Admissions	A9
5926	must	A8	shall	A9
5927	Comment	A16	Note	A7
5928	Of	A14	The	A16
5929	prototyping	A14	design	A16
5930	deriving	A14	originates	A16
5931	enormous	A14	large	A16
5932	binoculars	A14	telescope	A16
5933	allow	A14	allows	A16
5934	ACI	A14	ACS	A16
5935	needed	A14	required	A16
5936	sustain	A14	maintain	A16
5937	explaining	A14	pointing	A16
5938	inaccuracies	A14	accuracy	A16
5939	allow	A14	provide	A16
5940	icse	A14	secondary	A16
5941	That	A14	It	A16
5942	apparently	A14	probably	A16
5943	resembling	A14	resemblance	A16
5944	prototyping	A14	design	A16
5945	Of	A14	The	A16
5946	spectrogram	A14	telescope	A16
5947	diffraction	A14	aperture	A16
5948	optimizes	A14	allows	A16
5949	angular	A14	axis	A16
5950	binoculars	A14	telescope	A16
5951	axial	A14	perpendicular	A16
5952	columella	A14	aperture	A16
5953	gcse	A14	secondary	A16
5954	deterministic	A14	constraints	A16
5955	binoculars	A14	telescope	A16
5956	spaceborne	A14	satellite	A16
5957	conveyancing	A14	practice	A1
5958	Leftist	A14	Socialist	A1
5959	Faction	A14	Party	A1
5960	critique	A14	critical	A1
5961	espoused	A14	stance	A1
5962	minimal	A14	limited	A1
5963	imperialist	A14	imperialism	A1
5964	Because	A14	So	A1
5965	Rather	A14	Instead	A1
5966	Usa	A14	America	A1
5967	macroeconomic	A14	geopolitical	A1
5968	inhabitants	A14	people	A1
5969	Aristotle	A14	Callinicos	A1
5970	describes	A14	defines	A1
5971	despotism	A14	imperialism	A1
5972	possesses	A14	holds	A1
5973	adapters	A14	compatible	A1
5974	imperialist	A14	imperialism	A1
5975	Her	A14	He	A1
5976	facilitates	A14	maintains	A1
5977	nonetheless	A14	despite	A1
5978	increases	A14	increasing	A1
5979	however	A14	still	A1
5980	predominate	A14	predominantly	A1
5981	interregional	A14	national	A1
5982	macroeconomic	A14	economic	A1
5983	advancements	A14	development	A1
5984	affirmed	A14	upheld	A1
5985	nations	A14	nation	A1
5986	discontinuation	A14	continuation	A1
5987	rivals	A14	rivalry	A1
5988	Nonetheless	A14	Although	A1
5989	functionalities	A14	integration	A1
5990	is	A14	has	A1
5991	severe	A14	severely	A1
5992	decreases	A14	reduced	A1
5993	abilities	A14	ability	A1
5994	endeavors	A14	activities	A1
5995	bordering	A14	borders	A1
5996	privately	A14	private	A1
5997	continuing	A14	continue	A1
5998	AMERICA	A14	USA	A1
5999	conceive	A14	conception	A1
6000	Signatories	A16	Manifesto	A1
6001	Parties	A16	Party	A1
6002	melancholy	A16	haunting	A1
6003	marxism	A16	communism	A1
6004	ability	A16	powers	A1
6005	opposing	A16	opposition	A1
6006	Also	A16	Where	A1
6007	opposing	A16	opposition	A1
6008	opposing	A16	opposition	A1
6009	thing	A16	things	A1
6010	recognized	A16	acknowledged	A1
6011	Interregional	A16	European	A1
6012	ought	A16	should	A1
6013	parties	A16	party	A1
6014	terminates	A16	end	A1
6015	latvians	A16	nationalities	A1
6016	Edinburgh	A16	London	A1
6017	marketplace	A8	market	A1
6018	estimating	A8	prediction	A1
6019	Writing	A8	Writer	A1
6020	must	A8	should	A1
6021	similar	A8	like	A17
6022	Pagan	A8	Christianity	A1
6023	charitable	A8	charities	A1
6024	babies	A16	kids	A1
6025	intelligent	A16	smarter	A1
6026	toddler	A16	kids	A1
6027	worlds	A16	world	A1
6028	However	A16	But	A1
6029	instance	A16	case	A1
6030	babies	A16	kids	A1
6031	intelligent	A16	smarter	A1
6032	ny	A16	new	A1
6033	worlds	A16	world	A1
6034	toddler	A16	kids	A1
6035	Accordance	A12	According	A8
